Wallet Address,Boosted Score,Unboosted Score,Boost Percentage
0x315e820f1db8c5743010c23c389e4daaf66d2219,1185,904,31.08
0x406ff6bb69259b4e840d1d00eeb6a8808abc001c,4128,3151,31.01
0xa122c97d15e338e7da6c97e3154f787b4d31d893,3789,2893,30.97
0xae74824e9171bdfdde0c2e3be72b77ae27a97255,9099,6948,30.96
0xcf7fcc6c0bd5c78ba1a1f3f0fcee1b1247ee50fe,1145,875,30.86
0x9207280d2190405f47e7e3070abe7083aa6f4e45,4683,3580,30.81
0x31c1f79c5693738028022afffc903d3832d5124d,11146,8521,30.81
0x7cd1bd94405334bd7f54c00595dff3fca0f54df4,5688,4349,30.79
0xa04a507980b627ddc51e05b0677159f655d14f10,7611,5826,30.64
0x71297f02ab9971c99abd67c3f18e87b0ef6691cb,6301,4824,30.62
0x93942d94425a487c3d1fcf3d89714b8606ca39b7,2381,1823,30.61
0x6e3ababec4158c3135b904a20f33160b520838f2,6298,4822,30.61
0xaf879e242b8002bd98f8971885471364a393d52e,798,611,30.61
0xf52c0a216dfc67313338c703e69342511f62ebc6,606,464,30.6
0xa8ca10a7fd38ca11e534018f3fac9796a426a397,12442,9528,30.58
0x95cbac20c014ac88f76ac8f4da943a53696ce40d,9858,7550,30.57
0xf918ff4a55884c33f6df32be08e25224278fd351,2291,1755,30.54
0xa67a51059127db067961c52b2141ae9ed3022c5b,4948,3794,30.42
0x7dc03bfb85f20c0559bcb1d1ee8696321776fba5,4314,3308,30.41
0x5ed6bcb9ab3d7a043588e084004e9eb3258fa222,1012,777,30.24
0xe7d6b9ca08557a1b2ee0d6c77add4013ac8c374d,46254,35519,30.22
0x93c075fa791f7eb593c2c005b63a79167f2f73e3,4418,3393,30.21
0x9e75aa8da215804fa82c8c6b5f24bbb7ff069541,1489,1144,30.16
0x5159073c0156dd35fe737ef598fb76f3c1105ef9,8370,6433,30.11
0x85424527f562ace00e055589e15048dd477cc564,778,598,30.1
0x08af2be6e1e92d6f612106dffff474bb1b482e79,4298,3306,30.01
0x1ca7137fda739376b1f9aeeb2efed2f7a573a43b,3853,2964,29.99
0xd71a93f8cac73b80fc7753904bab97c21e694077,12516,9631,29.96
0x4c13361c4e04206f41ec81b506d1d2df70ab5751,13714,10554,29.94
0x4ca562bc838b10aeb352bdb6f4d75af577121596,9483,7298,29.94
0xbb988f8147374455c5cfb718a03d4714c59ae677,434,334,29.94
0x3efd9d04c4c86e9aa97672ec43e0b90fe2e9c5af,2761,2125,29.93
0x55dbac71d136a8ad02edd815b1e1b9217e4a9e22,573,441,29.93
0x7b71d4e1dda649c6b70f46b74ad974e0b2777a9e,886,682,29.91
0xf2139f026db96c7924ce79cab1ec0e146686e7e0,2118,1631,29.86
0x2673d877f9be6e51120863ed9e1889392523137e,2671,2057,29.85
0x671c78ae0eb55e918cab907ae9201df00e20a3ea,823,634,29.81
0x779b00a7eb05a66e5db2371cf1b04586ac27bfcc,6082,4688,29.74
0xa0825f3787a4a2625ea43780302fe07846c2c6a8,288,222,29.73
0xebaadb04c946562a26daf56f12503cd03234d8dd,4716,3636,29.7
0x3656a0a286eeb1dde4afc33864441e2ec8dd944f,648,500,29.6
0x912d63a77fe62b79c3348d60dcf1faf33137e719,21005,16210,29.58
0x2bb68c26e75b01d2cbb9b1d71432fc53c4c80350,9541,7365,29.55
0x6e4014e545adc042871cf185b330c1e06225e69e,733,566,29.51
0xbd9ff6eb3e115e8eb19aaadfb71807e76274990b,3657,2824,29.5
0x9be313209be2bf005942d4ddbafececde5f18b30,11395,8807,29.39
0xb593333faa3e2a7f9cffaaa89e17cb7ffba22cfe,6438,4976,29.38
0xe70e8cbd10a932e3a7eb27705749c9287e3d884a,4796,3707,29.38
0xb514e4514ee56a5059a5c14e479614bbdb23c954,4506,3483,29.37
0xa7f25ffbfa09ea701a4bbde2e3ec1b8e670f6c10,551,426,29.34
0xb19f19b900027fba2672bf56b680204f625d7a24,3740,2893,29.28
0xd286fa37bc098fd46599c3ebbeb407ac60af047a,6806,5266,29.24
0xcbcf5b2cd7ab1f23870866aedb2698390a1e068b,641,496,29.23
0x2be70b7789c51979e98112b32a554b93a213dbe4,5120,3963,29.2
0xc2f41fdd95ead46520365b3b63b88d207a310fec,5543,4296,29.03
0x37f879d7c4a23778b252fad5194717b924f8c97d,396,307,28.99
0x11451a88de6d618321cb568217badd8612e63ca3,9325,7230,28.98
0xe2419b85d9cb8a0e4c43f00aa2882aea5587baf3,5704,4423,28.96
0x653734faed8b6caf6aba1abba014033bb688d421,3607,2797,28.96
0xbd2bd8fdfa692f8ad38acca070de020476809db4,4396,3410,28.91
0x882d64adc68fbbe126905b658c6f1fbb0ed49b92,5861,4549,28.84
0x647faa4da0e66f4e7bc81cb5043a8e6484d80481,4151,3223,28.79
0xa12d541dec198c491b886ae47e3498948613d0da,15184,11790,28.79
0x9d68ff675ca008e43929cd1e160e1d6df38137ec,2557,1986,28.75
0x63a70c3474abe7ed5a8bf9d846929f713e82bbe4,2581,2005,28.73
0x00fd4811280e4c2da0867112eb2df005e82e3996,2986,2321,28.65
0x7d117cb5c27b31e54c47accfcb489e6ee66f83e7,1056,821,28.62
0x364da6fc06c67b246086edd0ba5650f420fe10a3,3714,2888,28.6
0x4bad621ad05b4afd22236dfd56c463a45c715866,11693,9093,28.59
0x1b683e480aa2723496af6a6c05264665b838cc92,2426,1888,28.5
0x329108220c4da3a789f3fb468d8d04cb89bb747c,4073,3170,28.49
0xbcc224605383cb72dc603b1e3b4f4678b371c4dc,2898,2256,28.46
0xf87cbde3cd8baf0e3ade7b824bd0abd878aea16b,5330,4150,28.43
0xdcf85d223489c187d280aa83723a171ad2e4a474,1893,1474,28.43
0xdbd0a3b1391c651ace054c44f5f507bad8bb30a9,6948,5410,28.43
0x77255ded09254c82cf4d203c278015405ea96c20,4995,3892,28.34
0xca497968a6e680225ad00fc738e3f8143564a11b,490,382,28.27
0xb4949f080b566d79d1c3535babb5876a819b9842,17290,13483,28.24
0x3405315b462e07a590681760a6b3793e04d64846,6658,5193,28.21
0x34301ef4f9b295ea011cbbe7d60c9a21eb7a98a4,5802,4526,28.19
0xfdef34ff3715704a84ce1df2d26d49cbe8ecfd97,1498,1169,28.14
0x0c93bf0bacf2fb82d83028c19811f8be7c0f3178,715,558,28.14
0x10dd8045135a07eff38032f068453db382948d52,3333,2603,28.04
0x19c5bad4354e9a78a1ca0235af29b9eacf54ff2b,2540,1985,27.96
0x83faeaa32b65da3489f3ae8d4bb014951ee3f8db,5833,4559,27.94
0x382e3eeec3ed2880bcc77c0d7e2d172e01c18a35,6281,4913,27.84
0x35b656b5ec5c9026dffe3c4c60ff25944f09e732,359,281,27.76
0x9e7bde941d281bdfcae93d02697c67f52da876c8,396,310,27.74
0x3f147ba881fcbd506989c32aa6b0f4356c4debd2,562,440,27.73
0xb7989e5211135a9f15f2352b499a07fb31d45804,2313,1811,27.72
0x04dce2abe30ffab6e9f5b5bf26063e5c1bf14a74,1521,1191,27.71
0xd1261daa88f53de7d9c935715e2d04fb756cd3c2,4329,3390,27.7
0xa32a9374ea1db25859d48af41f3bfcb90efed9cf,272,213,27.7
0x99e76e643ff83dcf151093220fbf91a1c70104d0,4861,3808,27.65
0xfbaddac0239171e827418e9f002b17d10877b995,4899,3838,27.64
0xa8232a38f2935e8ee543718fe163c2a5a2b868c8,9372,7345,27.6
0xeb890431437a84ddc3115726cb76b587212dde8b,6484,5082,27.59
0x2bef883f17a655ee11e47be97fe898ab261b6147,3347,2624,27.55
0x5be19b55ae5d97c1d81da9cb7e3c4e963863b6f6,4468,3503,27.55
0xabb28af7a784175a76784375190360b30ff4a04f,4719,3701,27.51
0xefb168465c39d612c46872b6bc7d1f171e006028,3330,2612,27.49
0x23b258e9a441a86f69a8381b2437da94c42b5023,2616,2052,27.49
0x9528240cbab5e2fab40248f4907e8696b3f23fd6,2950,2314,27.48
0x3b7207118f37cf68176235e7bca2e2ac29fc77a9,770,604,27.48
0xe030b1ea39898028c2d360cc944f897340d4abb5,26694,20947,27.44
0xa9b0d33b855cfc1adb1a058ae7b54eb9ec4dca5a,4003,3146,27.24
0x730370447eb0c363fa9cd2cbcedbd27e3bd32edd,397,312,27.24
0x58ebf2747dcc1b769ee55f009d6f5680c23d0daf,3486,2740,27.23
0xcea1ff53d1d1fe7b68de007cbd193e4d4ae58ac3,5831,4591,27.01
0x393d2fb1fcac3b41bddcb7faab4803766b5e2f9a,1599,1259,27.01
0x1017705a2eb058d40a70c5618714eb07574a0b3b,8451,6654,27.01
0x4bf97a55f26343123260cc989402ad8ea9f43846,3188,2511,26.96
0xd2e6fd16e0debe8785db82ab6806dbab0ffcaa26,5855,4613,26.92
0x9819e6492bcd5bdca2fc6f11cab6f59ca317e923,250,197,26.9
0xa99dbafac39777caa24434f8790771a3952542ff,468,369,26.83
0x679edcb049ed83b46d4efb3f6cf43a6e0e92a0fe,700,552,26.81
0x055262fe92c8fbb4b8578bf9ab5945859a582338,1202,948,26.79
0xa086ee8af7d931f46ca0765f5b49fa395c74950d,5289,4172,26.77
0x78c6dbf9d7f6c6643df17ea8c6338e71cb18a213,10859,8566,26.77
0x883c7d034bdb1caf0d905e2d70859f4d71524d00,4301,3393,26.76
0xf5e9fd385bffa6cde887dc6097036e8e4c2c717c,5890,4648,26.72
0xd4a95f2b7b842a0afeca1909785c02f7d108b170,318,251,26.69
0x6d3cdddbdb689b50098273611615f4c17c3a4144,3401,2685,26.67
0xeeb9ebb2d538cf972b5cfe248523b4bffb4297d7,4665,3684,26.63
0xddc9712a0c5f3d9c0690f0bd0900514f35dbffda,1115,881,26.56
0x6a6b5f99cf224a0bf923157298a73614f7e4b752,10460,8268,26.51
0xa742e2cb02bb41db297fa2214f64581e4f8c9248,387,306,26.47
0x610df1bca040b0e6d8710ad623c399e1d593f14b,5410,4278,26.46
0x28a520f2049f65166e6bb21571513429841b3914,4999,3955,26.4
0xf0732996e1bd3faefdfe374fe1b1f1ff5a25897c,427,338,26.33
0x87fcfe1b0eae956b4c0a23e627d6fc9443c3b111,4233,3351,26.32
0x95026ec7c670081024a0bf03487d51130cd883a3,2179,1725,26.32
0x9d8c18f7dd836049343c41341fd1edf5d9ab760b,4429,3507,26.29
0x13d761db77e560043c61bd7549f02c5fc3cb9fc0,3629,2876,26.18
0x2ffe2aa4ee05dc17208c291be28a8562b72cb516,535,424,26.18
0xfa951187d3521e5dbe8d734d9416f965413a0929,24931,19764,26.14
0xd60ad36bd289cfb89340804493c200fd04154547,4261,3378,26.14
0x5a267648184fc3aa949a85ba489d490dc039f2d6,3360,2664,26.13
0x63244b5f1ebcb999ea012da652dffee6653bf8f5,3796,3010,26.11
0x5aad302341638541c9a39a1810d466ff5fb2eecf,5579,4426,26.05
0x8e0535e9d69feab9a5403bc827084abfc9304ab0,8233,6532,26.04
0x811affdae69818ca9da330db72165dcacf379088,8294,6582,26.01
0x3c32c919b2bfaf8afaf950f97934daedb6f97f57,7731,6135,26.01
0x0a0bdcff68ab1963c2cc39faff0d69d2764adeeb,1957,1553,26.01
0x412d4613b8cb83f78de1e4f1308bf606b3f758b7,5060,4016,26
0x07b2cb98d91b14c9d7dc979d81597f8bdd979406,3112,2470,25.99
0xae4a4e47e5120bca36da2faf0c24aaf883b77cc6,4222,3353,25.92
0x7c818b5d1cf4fe56e77992f153702b92af6055b1,2273,1806,25.86
0xc34f7c253047dc8708d275c0195f4f0923916981,7524,5978,25.86
0x77a85fb4823344553b9906dd4b5505c5e50d9969,8969,7128,25.83
0xbb6559b0fe6636c42f4591259994e586d6980d07,6727,5346,25.83
0xcaab166550f42a316a71ec74eda849892900887f,2728,2168,25.83
0xc825a2c31df752ebc8ae2511e59f2aae39c52e1b,1306,1038,25.82
0x79ec3c567afa0948ade31e4fe0ff524c49a9bdd4,1326,1054,25.81
0xcb63c10bfcbe41795f238c1e4e5467efbf994e36,3184,2531,25.8
0x2d97188d8b07148130de640fb464da791f2fa72b,2685,2135,25.76
0x7ff0b812964dee4b3065d51650fdd57dbd65d092,6276,4993,25.7
0x688a19dc9418a1eb2024dc4d7d18c8b5fd92c0f3,406,323,25.7
0xe453f235884081b42126690aa2020d995040b1a8,1252,996,25.7
0xefc8d0161c0d87e9c095783be55d77813540368a,5743,4571,25.64
0xa2abcbcdbeed806bbfc31cfe9db4544d71d20a43,3019,2403,25.63
0xa2e8492a07de0d505f8bb76b2a8758087c099be9,3366,2680,25.6
0x29de5d1d8058f8a37e88d6d890bbed2b469c39fc,482,384,25.52
0x382920dc26179bcd92b26669f518986d3838c81f,2851,2272,25.48
0xda6620ac5b88470686b86a7310607d578dfd0f31,13528,10782,25.47
0xbbeef065b22fb7798477601a37d46d7a6b17d1b0,2296,1830,25.46
0x29cc2f1e034235b2602dab4b3198759de027c66f,31142,24828,25.43
0x15b45ef34bfef22cb617bd05af99476d1d284f10,13666,10895,25.43
0x833b78b28cab8c181b204d99eba6172b2f051380,687,548,25.36
0xe355a20ffee5fc61e616472a0cea67f2cb89b04d,1827,1458,25.31
0xfe867550e9b72fcd761f16cd645371988239c8c7,3347,2671,25.31
0x37540857e19dfd92d51dfedbce418ac48d88efc4,12394,9893,25.28
0x404581fa706e4e0d649a40ea503f9bcee3d2d76c,3222,2572,25.27
0x4b8fa83d60cc911fad5f1e2de46294f4da96bc12,4365,3485,25.25
0x1a9374d0c0d3260cc7e5d8bdfa315a2f2dfad9dd,382,305,25.25
0x55099339b9ccb397e7e4ac515cc5d19047ea882b,2587,2066,25.22
0x8caeae3b3b7e23f5542d1f4c4e2e6f1d61155738,2368,1893,25.09
0x8740a43d6b64ba8f4710e50fdc4569e53522b389,7792,6232,25.03
0xc46acd984536f2ca378fd6c64008473bb0f83553,2884,2307,25.01
0xa789a7ccf50a346250d516571c96588078b9d205,5305,4244,25
0x947b7d38421e2701852246cf18ef6ae19c299bf3,185,148,25
0x3b4ff78a3386f5bec42a6e7d83510a65c84295b8,2402,1922,24.97
0xfcd5a7fa2424704cb863de4bdec1bb98a3287285,4274,3421,24.93
0x187022f33b178d17d1369fb0b82115b6415cfdc4,411,329,24.92
0xdd4d50c189ca9c3dd3d41bba9e6b0a9bb1df9107,341,273,24.91
0xe3cef04ed449ac1a8fd06659a67aa36c835c27ca,2996,2399,24.89
0xc51447ad3b831dfc5603b92bfa46a06637250851,5349,4284,24.86
0x9ff1bf7a222645ad60cf8c52f7d947982d9c9e20,5063,4058,24.77
0x71a8b10af1b0516b6fb1835d3179a3184280b733,3324,2665,24.73
0x2a69d12f42ebc78e40ff656c7cdc842ae4404c52,3793,3041,24.73
0x11ac3cadeb7f58fee3cb072f002fbce4e5069137,15669,12565,24.7
0x19b3537851e4da81e17f0c390054f24f28b2d75e,11398,9144,24.65
0xb09953cfe51cd1f7d4d655f5dbe15dd94e90b23b,5267,4226,24.63
0x001928678c7003bbb767282448e813f9b0d56f75,5277,4234,24.63
0x83083737cdc5cae9ab95be901226d1808f576b1d,2690,2159,24.59
0x2a30aaa70ac67ae355708a5c77fbe62c9394b65b,1277,1025,24.59
0x5114ed5510ebdecbae3c8486694ad560932194f7,3160,2537,24.56
0xe9e9206b598f6fc95e006684fe432f100e876110,4966,3988,24.52
0x75331ebbe0b00b97cab532384f13c9b479f074ec,3617,2906,24.47
0xe83d75c95f657d418570743fe164de9852872b8b,234,188,24.47
0x258cf235c6a45e540e7ab8512904027ff73ba63a,15611,12544,24.45
0x4f4119c34a1afc9ec7b4ebbb157f68383226a6ac,3628,2916,24.42
0x3067990803977f63d7b294b0236eb20a2d0e2655,11568,9308,24.28
0x2a78fef4610d0f3e20be18597fd2740e930273e3,430,346,24.28
0x3447234addb55a43c5d8b8d971155117c2f98dad,389,313,24.28
0x8fd7432c3bff1316d473b81e3c1e1151423919ce,676,544,24.26
0x8b2c6518e3e868f34fbc46c0ac486cbd46efa963,733,590,24.24
0xd90fed2f3693645381936efe430222f00193af95,241,194,24.23
0xf1c0a58782fbcd7c3e693323fdc2d5439d69a2c6,339,273,24.18
0x1a195ee1bf51b7412dcfe853f5442171980b90f6,9742,7846,24.17
0x66c8822e706bcb3b891e106cb6492dcb89480426,4088,3295,24.07
0x41c78684c1c25fa720866d856438c06cf1bc6e83,4022,3242,24.06
0xc87d5e923deacd2b8a122050b60532a927c2c7cc,341,275,24
0x98ea696fd1932f013136641963b3f8d83e2b52cd,4533,3656,23.99
0x8b1f43acf19b592e7c26b8aba9ba930915eaf56b,3047,2458,23.96
0xeb39c9d420b859c335a8b8458d0693b3c8cb58f2,2082,1680,23.93
0x56b1f254a66aa48767c3a59be167eef01c81039b,3578,2887,23.93
0x3ac86ac6d1ef70889a84198103278bceb049fce3,3850,3108,23.87
0xd1fe0a6d789697361c479c9e3a2b32cb119363eb,3141,2536,23.86
0xf827ccf43ec0f70ccba8767a0a42cda45ddf3b99,3937,3182,23.73
0x0899eb3e9242f36be0dbe617506fa6560f5a5dd1,3621,2928,23.67
0x3a46a6df61f7c10e4c1079a093bfe9113b2ee21b,4444,3594,23.65
0x49c455aaef694541d943407e12bf6aaaa27a1fb8,748,605,23.64
0xdb1d7ae5161f655d0da47903541110402011ae71,1839,1488,23.59
0xfab66358a111696c1c53ca5db3290e4241b1231d,6809,5510,23.58
0x1bb52b3982779bef53abfdf1a26f709279d9d8eb,1308,1059,23.51
0x668cc98a9b661a7994b988e7728d37c7464fed47,2523,2043,23.49
0x01132178b017130faa839ece506cd17adb5ee95d,673,545,23.49
0x106d3ca2beaff17a8813a51058a63a82ca4425b8,3246,2629,23.47
0xb55496a4a1081ed0a911c349cbffe321de1f15bd,363,294,23.47
0xa78aea859a428b1e40739d5b07a78614d3f7ab18,2868,2323,23.46
0xc186b1c2e41a676132babf94f894f8e4bf2d69e8,975,790,23.42
0x7718cf2a04e0e7b2cf55ffd29491be7269ec13c0,4057,3288,23.39
0x156e6252da59c0f424c4a9812b1189a008f488ba,844,684,23.39
0x10f5037f2c2aa5fbcdbac33ae981b2ffae5db71f,665,539,23.38
0x124093f6d13677aeb818a0886b65ed891dc701c2,3188,2584,23.37
0x4c1492c9018eead5cc27c442b774a33950fd0b16,206,167,23.35
0x410bd673d011704ee5330f97e262e36c0da57619,3462,2808,23.29
0xe04a2d9d61cd100fe3ef2394e70faac3b8a4b988,2248,1824,23.25
0xf91f307b84a188f2687080b54a219e92f400283c,5386,4371,23.22
0x61d48840dbeeb59be424a4624077ca62593ce0c0,329,267,23.22
0xdd6403a539c741e34c8b5bc774a39f5601c48890,3354,2723,23.17
0xf002995e32b71abc2cd90269a5a07150edb72628,5542,4501,23.13
0xc355505cee37e838b8e3cfbb1fe223654810086b,5786,4700,23.11
0x5abdc81f70204e40fad4cf8ae21c2de484a82f6e,2304,1872,23.08
0x30b5bb3936f15d4001b05ef3c5bf04d46214f639,4327,3516,23.07
0x7f51dd1ba354f6e38811a1b6efe97cbe0e067fab,2835,2305,22.99
0x6b359485319c5027813050164c5f36f594139a64,2322,1888,22.99
0x715830ba78bd08a2157f5eed6cfd8180164d4c2f,2842,2311,22.98
0x28cc6c61ceeb3328a29863ff1166d174d6f7521e,4730,3846,22.98
0x231382e56211951f1f470b5cfd02fde6bf70f0e2,9110,7408,22.98
0xbe7a75e2f12ea1539c7793daf0b5b62e84f055c6,767,624,22.92
0x1ea9145d388d0d21e3f8bbe2fe814f50c98fb2a2,714,581,22.89
0x0264bb36b78f747666d2c4257844abe299aae57a,4617,3757,22.89
0xfeec85c46f99a9722636044d5ea0b5dfdd5c5cd7,19198,15624,22.88
0x21713cccceb6f3c5f0f64c1bb16000634d42f73d,6751,5494,22.88
0x9807261ef6d63d03d427107a3124dd94e66d0182,371,302,22.85
0xc04b3aedde2939406f0ff6df57594727b3fc67a6,2338,1905,22.73
0x593d6983e79b1133a178f1621cab5bcaf5368e77,416,339,22.71
0x1dd338e033e04b2756b01046fb47ac1fa6e212cc,2740,2233,22.7
0x2006a5ae5b4e366cc2c81f87388f86684bfc6beb,800,652,22.7
0xe1d1ee2e8ed4f96b104be09b83d3f70a5f064dd1,28731,23420,22.68
0x5b5fb5639ee079fc1992c4f2898b3eb653ccfe20,3992,3255,22.64
0x6ac0e7cfa2d991dfc0e846616af8590cbe2f10cf,12771,10413,22.64
0x13a062ca5ccfb05458b9f046faac75de9427a804,4039,3294,22.62
0x4fe8ba98bc8c06896c99794d0e347b2526cef244,3723,3037,22.59
0xd22fefb4b11b5ce5ce319c393109c8b3b1a751a8,4017,3277,22.58
0xa8b4da0e1bcffd8bec0bb77d095253d59d2e404b,722,589,22.58
0x281cccf3c3abeb639d9d2e61cdf39c41784b8f71,201,164,22.56
0x3c27d4d81f33d3695a4198fee1668d052ba91ae6,1084,885,22.49
0xdfa30b17f2e2451e2054bf11262df5b1fd3d2543,4103,3350,22.48
0x86e987c1207df5ebd6d1bc4543e25987cd20efbc,393,321,22.43
0x448f9d576dc7544dc4ba58b5f07a37f7df3bc040,290,237,22.36
0x983640527d989ee2b0c05b244242344a4ebe7154,2844,2325,22.32
0x4d12a23ee1daf53ff32477f23b82459d2be62122,758,620,22.26
0xdc4f1d0dd34c4afe0a8f3b0055e290aa21e7f693,3225,2638,22.25
0x4ba926ce1637b6b9179175db190e288579d8edfe,3686,3016,22.21
0xd08d6339561cca6fb707835c22fe641e2a73e25b,721,590,22.2
0x62f71257c349c3f091bdae1fa0115c11eb950a1f,4440,3634,22.18
0xd1333b41d5851eb2c229ee3acf8b3afea2c6a486,4409,3612,22.07
0x55b122434cd5a05add75542ef3103299699280d0,6611,5417,22.04
0xced512fbbfc2ab167b6f18a8eabe3c5fa6340c2b,4429,3629,22.04
0xfe40c10abc0ccd86c307ea9b2cd3bb01e25628e4,6350,5205,22
0x98ed3de65a3eaa55dcba3a2e287695b0948092d4,7289,5975,21.99
0x9ffd8e89cfb99c2c0cd1665280d846e51d8dd8be,2425,1988,21.98
0x4062b0d6738ccfe31b0d25eb6b77b84c3a0f367e,1942,1592,21.98
0xa1e0f74c57968ca74485a90bbcb2c1d6bf8f25f5,494,405,21.98
0xe85e5955422fdb5943d258eaa336823c30a9afd7,3625,2972,21.97
0xb4d09d88d0a4b9eb1ab591191091f3bb374db8b5,2227,1826,21.96
0xaf13be1c9e7e7406ce77148dd6f875f8fea3164f,367,301,21.93
0x142a959b999d6227581ede114a0a6aff608f4ec2,4129,3387,21.91
0x3b3db20319f2d7990f0982da3c1865b87728e15c,201,165,21.82
0x2e54d4011d4f6137c31229eae0a8cfa76dc804db,4304,3533,21.82
0x7cb0d50049ecbf37b3f529e6d48ee39d124c8f30,1156,949,21.81
0x929d3fe677347e19c4f9c80d6d5abe8106c1af73,1134,931,21.8
0x9346e0e5b51f0ab881681f9a39e591a85289056a,4165,3420,21.78
0x5307e6338dbde8130ab808db3851bdabd363645c,1192,979,21.76
0x08074907281c467e0f447a583e328f3054ba3031,2604,2139,21.74
0x774e059b616e0345350533706fe38b9ca9768598,964,792,21.72
0xca8a7efc165a9f31fc46ea7f3a85902bfb478cbd,230,189,21.69
0xf3eab93aad4d9fee50a0b3072a56b9a1041859ba,2926,2405,21.66
0x26cd6bef64943680e52f62ff58e93831cd785333,3342,2747,21.66
0xdf3178d24fa9a2407cea220c0cbb316f419edfff,2887,2373,21.66
0x792a317b2d3399a3b93c628a4d031f34df5e64e3,2137,1757,21.63
0xea23a8b8afaf872aab0361c0a708f0b542bf774c,1576,1297,21.51
0x7ccad45fcbbaecd43f960c5af4e82ed2a0021d7c,3867,3183,21.49
0x97f948bcf5951239869b77c58e5e8aa2c8499927,656,540,21.48
0x4e1a6b0ae80a05b0e429144b58b8c3becb621cd1,181,149,21.48
0x76cc02a38c05760b4e9b85c3d237053bc6162ad2,255,210,21.43
0x63fee0fd3c4a174939b4a08df33392a3f3d3ee24,3625,2986,21.4
0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,40444,33323,21.37
0x431d0fc06498dc8d4ee48264f07c8166603ac173,2666,2198,21.29
0x917a7277903148cda75c4e761ed7f483470ea28c,359,296,21.28
0x7a5ef27ea3919b8ae414151c35fa53cb35a49499,781,644,21.27
0x9462e1c78d32c6f7a643af743d46a3b1b6dc40b0,2951,2434,21.24
0x7285beb4375858a1f9edef822606ffa5df41ac13,3084,2544,21.23
0xb116ad4d2329599f487e7017ffafede4ed03a4c4,4063,3352,21.21
0x656e52dbe475ccaa17eade77dd4665b9c6773c6f,2293,1892,21.19
0x06020f527c640692542d542a4d25fc104e8f46a5,4354,3595,21.11
0x0e74fa977a49b91af6af2338b70073ba1250ae04,1810,1495,21.07
0x763e1d60ed5d57195383cfb14a5e56925af76063,3287,2715,21.07
0x61a57232ec7ac29b40d5b805815a652ce4634c51,512,423,21.04
0x997a5e0b87eaaa7fc3ec09e9986fdd22b31d61b6,2841,2348,21
0x0d90d85acbdd79c319a98b906c0b04064c56606e,2807,2320,20.99
0x596dddbe8123362cfe3afafac888efbb31b0bf91,2023,1672,20.99
0xc665a60f22dda926b920deb8ffac0ef9d8a17460,4609,3810,20.97
0xe1164c52f73bb4670514ad818c077e1973ed3e13,2620,2166,20.96
0x499c6beb5daa42d20c4d67573b31f12ba663efea,1854,1533,20.94
0xa86c291bca9569dd03ae55c61167d44bb81c25d6,1883,1557,20.94
0xa6e2006350e1efd42a166c6e5d04214027e4b195,809,669,20.93
0xb68c3302d0a317e4bf74a804a9988676b336a353,1000,827,20.92
0xce7fa26f49ff812f5f2ceb754f205db6d42c3ddb,185,153,20.92
0x676950df22c65473d6fb6c2e36eb72201c5f60e6,243,201,20.9
0xb69f990465421d2d3cad336eb70cf1609b0c2157,382,316,20.89
0x321c8e1dd1077cd70b3058eb8fd9298d507ef054,5130,4245,20.85
0x6f3fdce9ce6e385cf25e04adcd884d094fd0cc37,3079,2549,20.79
0x74b5e61e9feabefdcdacf20fd2d1f30502e80601,215,178,20.79
0x3dfd5564566e20f36338a530d1426e47298e8091,10840,8976,20.77
0xc4c750ed9d1690b2b5f246ee4319363a1a1fe2cd,4699,3891,20.77
0x57a1fa20b4239f78c5531054b48ad2ae78df2272,419,347,20.75
0x3f52178d4292da902a295e84a2dea11475a4c2fb,192,159,20.75
0x84327cb726d0b63c7c46a713e16ad7b736439efc,3251,2693,20.72
0x5c991742eba528834f2a4776fc69dc6e7232e5f0,3857,3195,20.72
0x639c93e5511462acd49628b4edc9bed71b0c8361,2167,1795,20.72
0xca27a5872bec32b06e93244d9d723c69e2d2f45c,4159,3446,20.69
0x596175dd6931f54e71d0cd2663eb63f2d43c6a73,6732,5578,20.69
0x771b5ebbec194be726e6193968a59b41f49403a5,7468,6189,20.67
0x3525ab3728b9ad743bb998054e7371c9de124f10,2820,2337,20.67
0x99a78c09425ee949e1892f11d74b65d0a28a5ec6,2662,2206,20.67
0x26e509408d8dbd798934346f08de50a7f30fa2c0,327,271,20.66
0x8bec2899ec28ab294bc19faf500008e5e7037cde,4372,3625,20.61
0x2ce29d6819d6059639dcac1c95c53c4e047928f2,1032,856,20.56
0xb5b8f83319c5ac094f9df39383da611c1c453e8b,1708,1417,20.54
0x23af00c325ce769daf1eed5d6c4290eb510b99d0,229,190,20.53
0xda888cdca21fee73cb84fef8be562ea6d96d514f,194,161,20.5
0xa26d545ba98d49342ff53b1c5a0b6e5ec00d2b71,4877,4048,20.48
0xd1c24330935c6bfe055992ee7ed95f0338fcddb7,2996,2487,20.47
0xd82666a97637aecf05d3e795717e8e074a9ffcca,3331,2765,20.47
0xc2d10994ebe2b19e5f02ae498cc5bba0d8324ea4,3361,2790,20.47
0xf1bdc2a416e295b878f14bbb7511ec0ea41ab4d1,465,386,20.47
0x35c09a5f7c7630a7be39d6f7479ba120b399b21a,2209,1834,20.45
0x20c696e29240a82a5ba31a2352853ac14ec6d1e6,3342,2775,20.43
